dataset,building_id,building_type,metric,metric_type,value
bdg-2,Panther_assembly_Pamella,residential,nmae_1,hour_of_day,0.6577238440513611
bdg-2,Panther_assembly_Pamella,residential,nmae_2,hour_of_day,0.6760557889938354
bdg-2,Panther_assembly_Pamella,residential,nmae_3,hour_of_day,0.6255380511283875
bdg-2,Panther_assembly_Pamella,residential,nmae_4,hour_of_day,0.615882158279419
bdg-2,Panther_assembly_Pamella,residential,nmae_5,hour_of_day,0.5947509407997131
bdg-2,Panther_assembly_Pamella,residential,nmae_6,hour_of_day,0.5835266709327698
bdg-2,Panther_assembly_Pamella,residential,nmae_7,hour_of_day,0.7035386562347412
bdg-2,Panther_assembly_Pamella,residential,nmae_8,hour_of_day,0.7612147927284241
bdg-2,Panther_assembly_Pamella,residential,nmae_9,hour_of_day,0.8196218609809875
bdg-2,Panther_assembly_Pamella,residential,nmae_10,hour_of_day,0.8623799085617065
bdg-2,Panther_assembly_Pamella,residential,nmae_11,hour_of_day,0.8857539892196655
bdg-2,Panther_assembly_Pamella,residential,nmae_12,hour_of_day,0.8972643613815308
bdg-2,Panther_assembly_Pamella,residential,nmae_13,hour_of_day,0.9121587872505188
bdg-2,Panther_assembly_Pamella,residential,nmae_14,hour_of_day,0.9303916692733765
bdg-2,Panther_assembly_Pamella,residential,nmae_15,hour_of_day,0.9574732184410095
bdg-2,Panther_assembly_Pamella,residential,nmae_16,hour_of_day,0.9228079319000244
bdg-2,Panther_assembly_Pamella,residential,nmae_17,hour_of_day,0.8324911594390869
bdg-2,Panther_assembly_Pamella,residential,nmae_18,hour_of_day,0.7496687769889832
bdg-2,Panther_assembly_Pamella,residential,nmae_19,hour_of_day,0.7149912714958191
bdg-2,Panther_assembly_Pamella,residential,nmae_20,hour_of_day,0.6759947538375854
bdg-2,Panther_assembly_Pamella,residential,nmae_21,hour_of_day,0.6524611711502075
bdg-2,Panther_assembly_Pamella,residential,nmae_22,hour_of_day,0.6297582387924194
bdg-2,Panther_assembly_Pamella,residential,nmae_23,hour_of_day,0.6080157160758972
bdg-2,Panther_assembly_David,residential,cvrmse_0,hour_of_day,0.06940329819917679
bdg-2,Panther_assembly_David,residential,cvrmse_1,hour_of_day,0.08685850352048874
bdg-2,Panther_assembly_David,residential,cvrmse_2,hour_of_day,0.09433311969041824
bdg-2,Panther_assembly_David,residential,cvrmse_3,hour_of_day,0.10001787543296814
bdg-2,Panther_assembly_David,residential,cvrmse_4,hour_of_day,0.1597263216972351
bdg-2,Panther_assembly_David,residential,cvrmse_5,hour_of_day,0.1469840258359909
bdg-2,Panther_assembly_David,residential,cvrmse_6,hour_of_day,0.1920388787984848
bdg-2,Panther_assembly_David,residential,cvrmse_7,hour_of_day,0.2094842493534088
bdg-2,Panther_assembly_David,residential,cvrmse_8,hour_of_day,0.22727255523204803
bdg-2,Panther_assembly_David,residential,cvrmse_9,hour_of_day,0.2392672300338745
bdg-2,Panther_assembly_David,residential,cvrmse_10,hour_of_day,0.21914874017238617
bdg-2,Panther_assembly_David,residential,cvrmse_11,hour_of_day,0.3223866820335388
bdg-2,Panther_assembly_David,residential,cvrmse_12,hour_of_day,0.21370971202850342
bdg-2,Panther_assembly_David,residential,cvrmse_13,hour_of_day,0.2144412398338318
bdg-2,Panther_assembly_David,residential,cvrmse_14,hour_of_day,0.20808804035186768
bdg-2,Panther_assembly_David,residential,cvrmse_15,hour_of_day,0.34111881256103516
bdg-2,Panther_assembly_David,residential,cvrmse_16,hour_of_day,0.7199044227600098
bdg-2,Panther_assembly_David,residential,cvrmse_17,hour_of_day,1.0266467332839966
bdg-2,Panther_assembly_David,residential,cvrmse_18,hour_of_day,1.4621175527572632
bdg-2,Panther_assembly_David,residential,cvrmse_19,hour_of_day,1.9627856016159058
bdg-2,Panther_assembly_David,residential,cvrmse_20,hour_of_day,2.0558347702026367
bdg-2,Panther_assembly_David,residential,cvrmse_21,hour_of_day,1.4750847816467285
bdg-2,Panther_assembly_David,residential,cvrmse_22,hour_of_day,0.9087957143783569
bdg-2,Panther_assembly_David,residential,cvrmse_23,hour_of_day,0.2376258373260498
bdg-2,Panther_assembly_David,residential,nmbe_0,hour_of_day,0.002223963150754571
bdg-2,Panther_assembly_David,residential,nmbe_1,hour_of_day,0.01045477669686079
bdg-2,Panther_assembly_David,residential,nmbe_2,hour_of_day,0.013305576518177986
bdg-2,Panther_assembly_David,residential,nmbe_3,hour_of_day,0.015218128450214863
bdg-2,Panther_assembly_David,residential,nmbe_4,hour_of_day,-0.09367042034864426
bdg-2,Panther_assembly_David,residential,nmbe_5,hour_of_day,-0.05651944875717163
bdg-2,Panther_assembly_David,residential,nmbe_6,hour_of_day,0.02746516838669777
bdg-2,Panther_assembly_David,residential,nmbe_7,hour_of_day,0.0430375300347805
bdg-2,Panther_assembly_David,residential,nmbe_8,hour_of_day,0.08250682055950165
bdg-2,Panther_assembly_David,residential,nmbe_9,hour_of_day,0.09933993220329285
bdg-2,Panther_assembly_David,residential,nmbe_10,hour_of_day,0.09544463455677032
bdg-2,Panther_assembly_David,residential,nmbe_11,hour_of_day,0.09795507788658142
bdg-2,Panther_assembly_David,residential,nmbe_12,hour_of_day,0.07608933001756668
bdg-2,Panther_assembly_David,residential,nmbe_13,hour_of_day,0.04559073597192764
bdg-2,Panther_assembly_David,residential,nmbe_14,hour_of_day,0.04369141161441803
bdg-2,Panther_assembly_David,residential,nmbe_15,hour_of_day,0.047172293066978455
bdg-2,Panther_assembly_David,residential,nmbe_16,hour_of_day,-0.0033694186713546515
bdg-2,Panther_assembly_David,residential,nmbe_17,hour_of_day,-0.1840582638978958
bdg-2,Panther_assembly_David,residential,nmbe_18,hour_of_day,-0.3486313819885254
bdg-2,Panther_assembly_David,residential,nmbe_19,hour_of_day,-0.6215229630470276
bdg-2,Panther_assembly_David,residential,nmbe_20,hour_of_day,-0.7902876138687134
bdg-2,Panther_assembly_David,residential,nmbe_21,hour_of_day,-0.5115171074867249
bdg-2,Panther_assembly_David,residential,nmbe_22,hour_of_day,-0.30520325899124146
bdg-2,Panther_assembly_David,residential,nmbe_23,hour_of_day,-0.07479697465896606
bdg-2,Panther_assembly_David,residential,nmae_0,hour_of_day,0.051487892866134644
bdg-2,Panther_assembly_David,residential,nmae_1,hour_of_day,0.06314773857593536
bdg-2,Panther_assembly_David,residential,nmae_2,hour_of_day,0.0713118389248848
bdg-2,Panther_assembly_David,residential,nmae_3,hour_of_day,0.073223777115345
bdg-2,Panther_assembly_David,residential,nmae_4,hour_of_day,0.12712980806827545
bdg-2,Panther_assembly_David,residential,nmae_5,hour_of_day,0.11979613453149796
bdg-2,Panther_assembly_David,residential,nmae_6,hour_of_day,0.14931762218475342
bdg-2,Panther_assembly_David,residential,nmae_7,hour_of_day,0.1652057021856308
bdg-2,Panther_assembly_David,residential,nmae_8,hour_of_day,0.19133256375789642
bdg-2,Panther_assembly_David,residential,nmae_9,hour_of_day,0.19624777138233185
bdg-2,Panther_assembly_David,residential,nmae_10,hour_of_day,0.18114213645458221
bdg-2,Panther_assembly_David,residential,nmae_11,hour_of_day,0.1855969876050949
bdg-2,Panther_assembly_David,residential,nmae_12,hour_of_day,0.1734643578529358
bdg-2,Panther_assembly_David,residential,nmae_13,hour_of_day,0.1739024519920349
bdg-2,Panther_assembly_David,residential,nmae_14,hour_of_day,0.17022858560085297
bdg-2,Panther_assembly_David,residential,nmae_15,hour_of_day,0.20285244286060333
bdg-2,Panther_assembly_David,residential,nmae_16,hour_of_day,0.35296887159347534
bdg-2,Panther_assembly_David,residential,nmae_17,hour_of_day,0.6030300259590149
bdg-2,Panther_assembly_David,residential,nmae_18,hour_of_day,0.8642526865005493
bdg-2,Panther_assembly_David,residential,nmae_19,hour_of_day,1.1626960039138794
bdg-2,Panther_assembly_David,residential,nmae_20,hour_of_day,1.2197626829147339
bdg-2,Panther_assembly_David,residential,nmae_21,hour_of_day,0.8892433047294617
bdg-2,Panther_assembly_David,residential,nmae_22,hour_of_day,0.48152756690979004
bdg-2,Panther_assembly_David,residential,nmae_23,hour_of_day,0.14697279036045074
bdg-2,Panther_education_Diann,residential,cvrmse_0,hour_of_day,0.048658233135938644
bdg-2,Panther_education_Diann,residential,cvrmse_1,hour_of_day,0.08933939784765244
bdg-2,Panther_education_Diann,residential,cvrmse_2,hour_of_day,0.12008343636989594
bdg-2,Panther_education_Diann,residential,cvrmse_3,hour_of_day,0.17813101410865784
bdg-2,Panther_education_Diann,residential,cvrmse_4,hour_of_day,0.2014104574918747
bdg-2,Panther_education_Diann,residential,cvrmse_5,hour_of_day,0.19300946593284607
bdg-2,Panther_education_Diann,residential,cvrmse_6,hour_of_day,0.4032336473464966
bdg-2,Panther_education_Diann,residential,cvrmse_7,hour_of_day,0.31035345792770386
bdg-2,Panther_education_Diann,residential,cvrmse_8,hour_of_day,0.2995856702327728
bdg-2,Panther_education_Diann,residential,cvrmse_9,hour_of_day,0.3166712522506714
bdg-2,Panther_education_Diann,residential,cvrmse_10,hour_of_day,0.349629670381546
bdg-2,Panther_education_Diann,residential,cvrmse_11,hour_of_day,0.3338214159011841
bdg-2,Panther_education_Diann,residential,cvrmse_12,hour_of_day,0.2927311360836029
bdg-2,Panther_education_Diann,residential,cvrmse_13,hour_of_day,0.2849755585193634
bdg-2,Panther_education_Diann,residential,cvrmse_14,hour_of_day,0.28298419713974
bdg-2,Panther_education_Diann,residential,cvrmse_15,hour_of_day,0.2649199366569519
bdg-2,Panther_education_Diann,residential,cvrmse_16,hour_of_day,0.24063929915428162
bdg-2,Panther_education_Diann,residential,cvrmse_17,hour_of_day,0.26010602712631226
bdg-2,Panther_education_Diann,residential,cvrmse_18,hour_of_day,0.265359491109848
bdg-2,Panther_education_Diann,residential,cvrmse_19,hour_of_day,0.28227439522743225
bdg-2,Panther_education_Diann,residential,cvrmse_20,hour_of_day,0.31694960594177246
bdg-2,Panther_education_Diann,residential,cvrmse_21,hour_of_day,0.3330856263637543
bdg-2,Panther_education_Diann,residential,cvrmse_22,hour_of_day,0.19904007017612457
bdg-2,Panther_education_Diann,residential,cvrmse_23,hour_of_day,0.24858705699443817
bdg-2,Panther_education_Diann,residential,nmbe_0,hour_of_day,-0.0003964593634009361
bdg-2,Panther_education_Diann,residential,nmbe_1,hour_of_day,-0.00877543818205595
bdg-2,Panther_education_Diann,residential,nmbe_2,hour_of_day,-0.016553062945604324
bdg-2,Panther_education_Diann,residential,nmbe_3,hour_of_day,-0.036043327301740646
bdg-2,Panther_education_Diann,residential,nmbe_4,hour_of_day,-0.0515800379216671
bdg-2,Panther_education_Diann,residential,nmbe_5,hour_of_day,0.0015644002705812454
bdg-2,Panther_education_Diann,residential,nmbe_6,hour_of_day,0.19759730994701385
bdg-2,Panther_education_Diann,residential,nmbe_7,hour_of_day,0.07982931286096573
bdg-2,Panther_education_Diann,residential,nmbe_8,hour_of_day,0.0783124715089798
bdg-2,Panther_education_Diann,residential,nmbe_9,hour_of_day,0.08794450759887695
bdg-2,Panther_education_Diann,residential,nmbe_10,hour_of_day,0.1423100084066391
bdg-2,Panther_education_Diann,residential,nmbe_11,hour_of_day,0.13242965936660767
bdg-2,Panther_education_Diann,residential,nmbe_12,hour_of_day,0.11679024994373322
bdg-2,Panther_education_Diann,residential,nmbe_13,hour_of_day,0.09664599597454071
bdg-2,Panther_education_Diann,residential,nmbe_14,hour_of_day,0.0781470462679863
bdg-2,Panther_education_Diann,residential,nmbe_15,hour_of_day,0.06296767294406891
bdg-2,Panther_education_Diann,residential,nmbe_16,hour_of_day,0.037085965275764465
bdg-2,Panther_education_Diann,residential,nmbe_17,hour_of_day,0.05964469537138939
bdg-2,Panther_education_Diann,residential,nmbe_18,hour_of_day,0.07343508303165436
bdg-2,Panther_education_Diann,residential,nmbe_19,hour_of_day,0.11425194889307022
bdg-2,Panther_education_Diann,residential,nmbe_20,hour_of_day,0.15157254040241241
bdg-2,Panther_education_Diann,residential,nmbe_21,hour_of_day,0.15072062611579895
bdg-2,Panther_education_Diann,residential,nmbe_22,hour_of_day,0.027440238744020462
bdg-2,Panther_education_Diann,residential,nmbe_23,hour_of_day,-0.1915067583322525
bdg-2,Panther_education_Diann,residential,nmae_0,hour_of_day,0.02842560037970543
bdg-2,Panther_education_Diann,residential,nmae_1,hour_of_day,0.044680554419755936
bdg-2,Panther_education_Diann,residential,nmae_2,hour_of_day,0.05563611909747124
bdg-2,Panther_education_Diann,residential,nmae_3,hour_of_day,0.07917091995477676
bdg-2,Panther_education_Diann,residential,nmae_4,hour_of_day,0.09130401909351349
bdg-2,Panther_education_Diann,residential,nmae_5,hour_of_day,0.13866636157035828
bdg-2,Panther_education_Diann,residential,nmae_6,hour_of_day,0.32900258898735046
bdg-2,Panther_education_Diann,residential,nmae_7,hour_of_day,0.2217680811882019
bdg-2,Panther_education_Diann,residential,nmae_8,hour_of_day,0.2118523269891739
bdg-2,Panther_education_Diann,residential,nmae_9,hour_of_day,0.2257753610610962
bdg-2,Panther_education_Diann,residential,nmae_10,hour_of_day,0.26420485973358154
bdg-2,Panther_education_Diann,residential,nmae_11,hour_of_day,0.24944137036800385
bdg-2,Panther_education_Diann,residential,nmae_12,hour_of_day,0.21494470536708832
bdg-2,Panther_education_Diann,residential,nmae_13,hour_of_day,0.20390835404396057
bdg-2,Panther_education_Diann,residential,nmae_14,hour_of_day,0.20416395366191864
bdg-2,Panther_education_Diann,residential,nmae_15,hour_of_day,0.18850167095661163
bdg-2,Panther_education_Diann,residential,nmae_16,hour_of_day,0.17815500497817993
bdg-2,Panther_education_Diann,residential,nmae_17,hour_of_day,0.19318172335624695
bdg-2,Panther_education_Diann,residential,nmae_18,hour_of_day,0.19596818089485168
bdg-2,Panther_education_Diann,residential,nmae_19,hour_of_day,0.2049817591905594
bdg-2,Panther_education_Diann,residential,nmae_20,hour_of_day,0.2482743263244629
bdg-2,Panther_education_Diann,residential,nmae_21,hour_of_day,0.2585084140300751
bdg-2,Panther_education_Diann,residential,nmae_22,hour_of_day,0.1469690352678299
bdg-2,Panther_education_Diann,residential,nmae_23,hour_of_day,0.2019415944814682
bdg-2,Panther_education_Gina,residential,cvrmse_0,hour_of_day,0.0910893902182579
bdg-2,Panther_education_Gina,residential,cvrmse_1,hour_of_day,0.09522438794374466
bdg-2,Panther_education_Gina,residential,cvrmse_2,hour_of_day,0.09824430197477341
bdg-2,Panther_education_Gina,residential,cvrmse_3,hour_of_day,0.09813866764307022
bdg-2,Panther_education_Gina,residential,cvrmse_4,hour_of_day,0.09514135122299194
bdg-2,Panther_education_Gina,residential,cvrmse_5,hour_of_day,0.09581813216209412
bdg-2,Panther_education_Gina,residential,cvrmse_6,hour_of_day,0.08907534182071686
bdg-2,Panther_education_Gina,residential,cvrmse_7,hour_of_day,0.0791042149066925
bdg-2,Panther_education_Gina,residential,cvrmse_8,hour_of_day,0.07825684547424316
bdg-2,Panther_education_Gina,residential,cvrmse_9,hour_of_day,0.08609846234321594
bdg-2,Panther_education_Gina,residential,cvrmse_10,hour_of_day,0.09064149111509323
bdg-2,Panther_education_Gina,residential,cvrmse_11,hour_of_day,0.09174294024705887
bdg-2,Panther_education_Gina,residential,cvrmse_12,hour_of_day,0.09244769811630249
bdg-2,Panther_education_Gina,residential,cvrmse_13,hour_of_day,0.09299945831298828
bdg-2,Panther_education_Gina,residential,cvrmse_14,hour_of_day,0.08691868931055069
bdg-2,Panther_education_Gina,residential,cvrmse_15,hour_of_day,0.07827088236808777
bdg-2,Panther_education_Gina,residential,cvrmse_16,hour_of_day,0.07396047562360764
bdg-2,Panther_education_Gina,residential,cvrmse_17,hour_of_day,0.07618526369333267
bdg-2,Panther_education_Gina,residential,cvrmse_18,hour_of_day,0.07823488861322403
bdg-2,Panther_education_Gina,residential,cvrmse_19,hour_of_day,0.079658143222332
bdg-2,Panther_education_Gina,residential,cvrmse_20,hour_of_day,0.08301679790019989
bdg-2,Panther_education_Gina,residential,cvrmse_21,hour_of_day,0.08918149769306183
bdg-2,Panther_education_Gina,residential,cvrmse_22,hour_of_day,0.0910823792219162
bdg-2,Panther_education_Gina,residential,cvrmse_23,hour_of_day,0.09302219748497009
bdg-2,Panther_education_Gina,residential,nmbe_0,hour_of_day,-0.07691587507724762
bdg-2,Panther_education_Gina,residential,nmbe_1,hour_of_day,-0.07707307487726212
bdg-2,Panther_education_Gina,residential,nmbe_2,hour_of_day,-0.0771883875131607
bdg-2,Panther_education_Gina,residential,nmbe_3,hour_of_day,-0.08017808198928833
bdg-2,Panther_education_Gina,residential,nmbe_4,hour_of_day,-0.07838688045740128
bdg-2,Panther_education_Gina,residential,nmbe_5,hour_of_day,-0.07801871746778488
bdg-2,Panther_education_Gina,residential,nmbe_6,hour_of_day,-0.06933783739805222
bdg-2,Panther_education_Gina,residential,nmbe_7,hour_of_day,-0.05272730812430382
bdg-2,Panther_education_Gina,residential,nmbe_8,hour_of_day,-0.02111636847257614
bdg-2,Panther_education_Gina,residential,nmbe_9,hour_of_day,0.009361235424876213
bdg-2,Panther_education_Gina,residential,nmbe_10,hour_of_day,0.020565127953886986
bdg-2,Panther_education_Gina,residential,nmbe_11,hour_of_day,0.023917600512504578
bdg-2,Panther_education_Gina,residential,nmbe_12,hour_of_day,0.027820779010653496
bdg-2,Panther_education_Gina,residential,nmbe_13,hour_of_day,0.025849469006061554
bdg-2,Panther_education_Gina,residential,nmbe_14,hour_of_day,0.01973661221563816
bdg-2,Panther_education_Gina,residential,nmbe_15,hour_of_day,0.007638747803866863
bdg-2,Panther_education_Gina,residential,nmbe_16,hour_of_day,-0.008369331248104572
bdg-2,Panther_education_Gina,residential,nmbe_17,hour_of_day,-0.027802681550383568
bdg-2,Panther_education_Gina,residential,nmbe_18,hour_of_day,-0.04123735427856445
bdg-2,Panther_education_Gina,residential,nmbe_19,hour_of_day,-0.05141957849264145
bdg-2,Panther_education_Gina,residential,nmbe_20,hour_of_day,-0.058526407927274704
bdg-2,Panther_education_Gina,residential,nmbe_21,hour_of_day,-0.06908734142780304
bdg-2,Panther_education_Gina,residential,nmbe_22,hour_of_day,-0.07170433551073074
bdg-2,Panther_education_Gina,residential,nmbe_23,hour_of_day,-0.07648223638534546
bdg-2,Panther_education_Gina,residential,nmae_0,hour_of_day,0.08181250095367432
bdg-2,Panther_education_Gina,residential,nmae_1,hour_of_day,0.08594498783349991
bdg-2,Panther_education_Gina,residential,nmae_2,hour_of_day,0.08733242005109787
bdg-2,Panther_education_Gina,residential,nmae_3,hour_of_day,0.08912625163793564
bdg-2,Panther_education_Gina,residential,nmae_4,hour_of_day,0.08663097023963928
bdg-2,Panther_education_Gina,residential,nmae_5,hour_of_day,0.08716938644647598
bdg-2,Panther_education_Gina,residential,nmae_6,hour_of_day,0.07933486998081207
bdg-2,Panther_education_Gina,residential,nmae_7,hour_of_day,0.06452110409736633
bdg-2,Panther_education_Gina,residential,nmae_8,hour_of_day,0.0581384040415287
bdg-2,Panther_education_Gina,residential,nmae_9,hour_of_day,0.06965216249227524
bdg-2,Panther_education_Gina,residential,nmae_10,hour_of_day,0.07489357143640518
bdg-2,Panther_education_Gina,residential,nmae_11,hour_of_day,0.07652296870946884
bdg-2,Panther_education_Gina,residential,nmae_12,hour_of_day,0.07666173577308655
bdg-2,Panther_education_Gina,residential,nmae_13,hour_of_day,0.07656461000442505
bdg-2,Panther_education_Gina,residential,nmae_14,hour_of_day,0.06845597922801971
bdg-2,Panther_education_Gina,residential,nmae_15,hour_of_day,0.059663448482751846
bdg-2,Panther_education_Gina,residential,nmae_16,hour_of_day,0.052466582506895065
bdg-2,Panther_education_Gina,residential,nmae_17,hour_of_day,0.057729899883270264
bdg-2,Panther_education_Gina,residential,nmae_18,hour_of_day,0.06484664976596832
bdg-2,Panther_education_Gina,residential,nmae_19,hour_of_day,0.06783553957939148
bdg-2,Panther_education_Gina,residential,nmae_20,hour_of_day,0.0714258998632431
bdg-2,Panther_education_Gina,residential,nmae_21,hour_of_day,0.07938589155673981
bdg-2,Panther_education_Gina,residential,nmae_22,hour_of_day,0.08160921186208725
bdg-2,Panther_education_Gina,residential,nmae_23,hour_of_day,0.0844791829586029
bdg-2,Bear_education_Sandy,residential,cvrmse_0,hour_of_day,0.08944209665060043
bdg-2,Bear_education_Sandy,residential,cvrmse_1,hour_of_day,0.09012239426374435
bdg-2,Bear_education_Sandy,residential,cvrmse_2,hour_of_day,0.09284935891628265
bdg-2,Bear_education_Sandy,residential,cvrmse_3,hour_of_day,0.1039719507098198
bdg-2,Bear_education_Sandy,residential,cvrmse_4,hour_of_day,0.09307169169187546
bdg-2,Bear_education_Sandy,residential,cvrmse_5,hour_of_day,0.1011986956000328
bdg-2,Bear_education_Sandy,residential,cvrmse_6,hour_of_day,0.1000237911939621
bdg-2,Bear_education_Sandy,residential,cvrmse_7,hour_of_day,0.11861447989940643
bdg-2,Bear_education_Sandy,residential,cvrmse_8,hour_of_day,0.16639584302902222
bdg-2,Bear_education_Sandy,residential,cvrmse_9,hour_of_day,0.20340771973133087
bdg-2,Bear_education_Sandy,residential,cvrmse_10,hour_of_day,0.20329466462135315
bdg-2,Bear_education_Sandy,residential,cvrmse_11,hour_of_day,0.18257836997509003
bdg-2,Bear_education_Sandy,residential,cvrmse_12,hour_of_day,0.19171567261219025
bdg-2,Bear_education_Sandy,residential,cvrmse_13,hour_of_day,0.19067507982254028
bdg-2,Bear_education_Sandy,residential,cvrmse_14,hour_of_day,0.18765734136104584
bdg-2,Bear_education_Sandy,residential,cvrmse_15,hour_of_day,0.18260915577411652
bdg-2,Bear_education_Sandy,residential,cvrmse_16,hour_of_day,0.17290160059928894
bdg-2,Bear_education_Sandy,residential,cvrmse_17,hour_of_day,0.16325131058692932
bdg-2,Bear_education_Sandy,residential,cvrmse_18,hour_of_day,0.1488456130027771
bdg-2,Bear_education_Sandy,residential,cvrmse_19,hour_of_day,0.1500587910413742
bdg-2,Bear_education_Sandy,residential,cvrmse_20,hour_of_day,0.12943468987941742
bdg-2,Bear_education_Sandy,residential,cvrmse_21,hour_of_day,0.12642665207386017
bdg-2,Bear_education_Sandy,residential,cvrmse_22,hour_of_day,0.12179591506719589
bdg-2,Bear_education_Sandy,residential,cvrmse_23,hour_of_day,0.1243467926979065
bdg-2,Bear_education_Sandy,residential,nmbe_0,hour_of_day,-0.010015547275543213
bdg-2,Bear_education_Sandy,residential,nmbe_1,hour_of_day,-0.011174336075782776
bdg-2,Bear_education_Sandy,residential,nmbe_2,hour_of_day,-0.01293234620243311
bdg-2,Bear_education_Sandy,residential,nmbe_3,hour_of_day,0.006430459674447775
bdg-2,Bear_education_Sandy,residential,nmbe_4,hour_of_day,-0.010585584677755833
bdg-2,Bear_education_Sandy,residential,nmbe_5,hour_of_day,-0.02435726299881935
bdg-2,Bear_education_Sandy,residential,nmbe_6,hour_of_day,-0.009394558146595955
bdg-2,Bear_education_Sandy,residential,nmbe_7,hour_of_day,-0.019107971340417862
bdg-2,Bear_education_Sandy,residential,nmbe_8,hour_of_day,0.012004009447991848
bdg-2,Bear_education_Sandy,residential,nmbe_9,hour_of_day,0.05752488598227501
bdg-2,Bear_education_Sandy,residential,nmbe_10,hour_of_day,0.054278213530778885
bdg-2,Bear_education_Sandy,residential,nmbe_11,hour_of_day,0.03915945068001747
bdg-2,Bear_education_Sandy,residential,nmbe_12,hour_of_day,0.03614582121372223
bdg-2,Bear_education_Sandy,residential,nmbe_13,hour_of_day,0.0349946990609169
bdg-2,Bear_education_Sandy,residential,nmbe_14,hour_of_day,0.043867334723472595
bdg-2,Bear_education_Sandy,residential,nmbe_15,hour_of_day,0.02548866905272007
bdg-2,Bear_education_Sandy,residential,nmbe_16,hour_of_day,0.014389661140739918
bdg-2,Bear_education_Sandy,residential,nmbe_17,hour_of_day,-0.03221233934164047
bdg-2,Bear_education_Sandy,residential,nmbe_18,hour_of_day,-0.037581417709589005
bdg-2,Bear_education_Sandy,residential,nmbe_19,hour_of_day,-0.028990671038627625
bdg-2,Bear_education_Sandy,residential,nmbe_20,hour_of_day,-0.03813522681593895
bdg-2,Bear_education_Sandy,residential,nmbe_21,hour_of_day,-0.03229275718331337
bdg-2,Bear_education_Sandy,residential,nmbe_22,hour_of_day,-0.03812422603368759
bdg-2,Bear_education_Sandy,residential,nmbe_23,hour_of_day,-0.021699165925383568
bdg-2,Bear_education_Sandy,residential,nmae_0,hour_of_day,0.0740148201584816
bdg-2,Bear_education_Sandy,residential,nmae_1,hour_of_day,0.07390931993722916
bdg-2,Bear_education_Sandy,residential,nmae_2,hour_of_day,0.07644893229007721
bdg-2,Bear_education_Sandy,residential,nmae_3,hour_of_day,0.0775417611002922
bdg-2,Bear_education_Sandy,residential,nmae_4,hour_of_day,0.07653717696666718
bdg-2,Bear_education_Sandy,residential,nmae_5,hour_of_day,0.0825018659234047
bdg-2,Bear_education_Sandy,residential,nmae_6,hour_of_day,0.08048352599143982
bdg-2,Bear_education_Sandy,residential,nmae_7,hour_of_day,0.09631278365850449
bdg-2,Bear_education_Sandy,residential,nmae_8,hour_of_day,0.12821771204471588
bdg-2,Bear_education_Sandy,residential,nmae_9,hour_of_day,0.1597280353307724
bdg-2,Bear_education_Sandy,residential,nmae_10,hour_of_day,0.16055987775325775
bdg-2,Bear_education_Sandy,residential,nmae_11,hour_of_day,0.1444140076637268
bdg-2,Bear_education_Sandy,residential,nmae_12,hour_of_day,0.15618886053562164
bdg-2,Bear_education_Sandy,residential,nmae_13,hour_of_day,0.15162986516952515
bdg-2,Bear_education_Sandy,residential,nmae_14,hour_of_day,0.14601252973079681
bdg-2,Bear_education_Sandy,residential,nmae_15,hour_of_day,0.14346882700920105
bdg-2,Bear_education_Sandy,residential,nmae_16,hour_of_day,0.1308065801858902
bdg-2,Bear_education_Sandy,residential,nmae_17,hour_of_day,0.12388478964567184
bdg-2,Bear_education_Sandy,residential,nmae_18,hour_of_day,0.11347737163305283
bdg-2,Bear_education_Sandy,residential,nmae_19,hour_of_day,0.11732037365436554
bdg-2,Bear_education_Sandy,residential,nmae_20,hour_of_day,0.0998365730047226
bdg-2,Bear_education_Sandy,residential,nmae_21,hour_of_day,0.10273779183626175
bdg-2,Bear_education_Sandy,residential,nmae_22,hour_of_day,0.10346496105194092
bdg-2,Bear_education_Sandy,residential,nmae_23,hour_of_day,0.10044626891613007
bdg-2,Bear_education_Santos,residential,cvrmse_0,hour_of_day,0.028561389073729515
bdg-2,Bear_education_Santos,residential,cvrmse_1,hour_of_day,0.02984658069908619
bdg-2,Bear_education_Santos,residential,cvrmse_2,hour_of_day,0.03496899455785751
bdg-2,Bear_education_Santos,residential,cvrmse_3,hour_of_day,0.0395621731877327
bdg-2,Bear_education_Santos,residential,cvrmse_4,hour_of_day,0.0378711111843586
bdg-2,Bear_education_Santos,residential,cvrmse_5,hour_of_day,0.05304412171244621
bdg-2,Bear_education_Santos,residential,cvrmse_6,hour_of_day,0.167025625705719
bdg-2,Bear_education_Santos,residential,cvrmse_7,hour_of_day,0.7189181447029114
bdg-2,Bear_education_Santos,residential,cvrmse_8,hour_of_day,0.8094826340675354
bdg-2,Bear_education_Santos,residential,cvrmse_9,hour_of_day,0.9616600275039673
bdg-2,Bear_education_Santos,residential,cvrmse_10,hour_of_day,0.9903112053871155
bdg-2,Bear_education_Santos,residential,cvrmse_11,hour_of_day,1.0860871076583862
bdg-2,Bear_education_Santos,residential,cvrmse_12,hour_of_day,1.1502885818481445
bdg-2,Bear_education_Santos,residential,cvrmse_13,hour_of_day,1.0082396268844604
bdg-2,Bear_education_Santos,residential,cvrmse_14,hour_of_day,1.0447970628738403
bdg-2,Bear_education_Santos,residential,cvrmse_15,hour_of_day,1.058152198791504
bdg-2,Bear_education_Santos,residential,cvrmse_16,hour_of_day,0.8385047912597656
